123	Jackson	Hannah-Beth	100	ZhE_hzRecAQ	225	251	Seeing and hearing none, aye's - 39, no's - 0, the measure passes. We're going to go back to file item 131, and we're going to conclude that item. Senator Leno and file item 131, if you would, if you have an answer to that question and you might do this. I don't see any other mics up, so you may close.
124	Pavley	Fran	104	iupDRc3kcPY	785	796	 We're trying to figure out a way to do that. The only thing that was in AB 32 is some of the fees could go to administrative purpose, for the purpose of carb to implement the programs.
125	Lara	Ricardo	107	pchCRkcA1Ic	56	74	Many immigrants come to this country as refugees of serious oppression or in the most severe cases genocide in their countries. SB 291 will help communities and nonprofit organizations who serve individuals with trauma related to genocide access appropriate mental health services.
126	Lara	Ricardo	107	pchCRkcA1Ic	75	86	Specifically SB 291 will require an expansion to the definition of vulnerable communities in their health and safety code to include groups who have experienced trauma related to genocide.
127	McGuire	Mike	93	LwhIfxRQ9VM	831	843	We are here to be collaborative. But we can't wait another 10 years. Today's hearing is going to be focused on solutions, and we look forward to working with all of you. Not just now but in the months to come.
128	Hall	Isadore	1	z_QlsHBgTk4	31	52	Thank you Mr. Chair, members. SB 549 would allow professional sports franchises to operate game day 50/50 charitable raffles to benefit local charities in California. 50/50 charitable raffles are raffles in which 50% of the proceeds go towards the prize winner and 50% go to the local charities designated by the team.
129	Medina	Jose	81	BSQ4q6mJlLM	483	510	It was the same feeling that I had when I went to the Community College Board. And I wrote down efficiency, when I heard University of California speak of efficiency. But the same thing, in my mind, applies. As when I was a K-12 school board member, that I would not look for savings at the bottom.
130	Garcia	Eduardo	38	hrhrKD-uM2U	1141	1158	I do know that we personally have seen some benefit in terms of the minute that we've been able to buy though this system, where the doors to the fire station have opened up with the warning system.
131	Jones-Sawyer	Reginald	87	z_QlsHBgTk4	1343	1354	And we could always expand it to include others cuz I think we even discussed minor league teams in it, but the opponents hated it so much we had to shrink it down.
132	Bloom	Richard	2	hkqFcKt5e3k	179	204	We can approve what are known as regrettable solutions, that may be well-intentioned but prove after the fact to be equally or more dangerous. An example of this was the disastrous use of MTBE as a fuel additive, ostensibly to reduce air pollution, a salutary goal, but as it turned out a disastrous water pollutant.
133	Beall	Jim	92	pr4Lpt1U5o4	473	485	And we put it on the Governor's desk and then it was vetoed. Okay, so we actually made this proposal. And everybody, it was a bipartisan proposal. We wanted to do Inspector General.
134	Hall	Isadore	1	w8RK3-qsxL8	190	199	Allowing them to be investors in, in this great land that we call America for all people. So again, thank you for your leadership. You may close and we'll, take the bill up. Thank you.
135	Hancock	Loni	98	qapPMGGQ0rI	1072	1090	So, personally, I would like to see this be a two-year bill, come up in January, and have a serious hearing on all of these issues. Cuz I think there are some real issues here that we have to deal with.
136	McGuire	Mike	93	LwhIfxRQ9VM	843	856	Without further ado. I'd like to better turn it over to the Senator, who I'm grateful for his work with health services. And the Senator's also going to be chairing the extraordinary session health and Human Services Committee. I'm grateful for you partnership.
137	Fuller	Jean	49	8L1SsBHKNBQ	884	911	But I you know, I did ask you to put together some talking points for me that basically would show how your actions in regards to reducing the fee, as you told me, were carried out. That I would then be able to win more votes on the floor for you if that were the case.
138	Wieckowski	Bob	55	CzqJO_Zd50k	82	89	With the longer burning forest fires and increased amount and we haven't got to the health effects from the people down in the flat lands as you indicated on your drive here this morning.
139	Gallagher	James	108	RK37B-MMwt0	463	484	Currently licensed repossesors who want to contest the assessment of an administrative fine or to appeal the denial of a license must embark on a process that can take sometimes upwards more than a year to obtain final resolution. A disciplinary review committee, as I'm proposing, will save the licensee time because matters can be resolved more quickly.
140	Alejo	Luis	9	gP-mCxG_DCU	524	539	People that pick our crops do the work that many do not want to do. If we give them a way to work lawfully and continue paying taxes, contributing and providing for their families, that is certainly going to be an economic benefit in the billions of dollars to California's economy.
141	Mitchell	Holly	64	7VfcnWx6nzU	29	46	I appreciate the opportunity to discuss this critical public policy issue, and our effort to protect California property owners from abuses in civil asset forfeiture, and to insure that law enforcement engaging in civil asset forfeiture, are subject to California state law.
142	Irwin	Jacqui	16	v8Lqd5JpuF0	313	331	However, in addition to the homes and the cemeteries, some of the department's larger roles are, approving schools' eligibility for GI Bill funds, programs for incarcerated veterans and a veterans services division, which performs many functions, including administering funding for the County Veterans Service Officers.
143	Hertzberg	Robert	99	6r30p-6PJFA	800	815	So, the bottom line is at every level, again, I only make these points is cuz it's important as we talk about these issues. The amount of time that's been put in this thing and how much energy I'm going to put into this over the next number of years, I want to set the record straight about where the law's been and where we are today.
